0,0.660799
0,0.536825
0,0.586909
0,0.667439
0,0.579115
0,0.664151
0,0.545276
0,0.655419
0,0.720251
0,0.647813
0,0.690309
0,0.703165
0,0.556345
0,0.540831
0,0.533881
0,0.666869
0,0.700813
0,0.533853
0,0.390005
0,0.558739
0,0.494674
0,0.46985
0,0.521678
0,0.485767
0,0.585329
0,0.751967
0,0.454089
0,0.558142
0,0.56356
0,0.556496
0,0.511598
0,0.660323
0,0.544035
0,0.555625
0,0.634314
0,0.679978
0,0.527049
0,0.645259
0,0.717315
0,0.564563
0,0.539769
0,0.539769
0,0.539769
0,0.539769
0,0.595457
0,0.539769
0,0.539769
0,0.539769
0,0.385414
0,0.607023
0,0.630023
0,0.493194
0,0.56084
0,0.567946
0,0.559954
0,0.580758
0,0.620006
0,0.489894
0,0.485874
0,0.559575
0,0.486613
0,0.458086
0,0.72921
0,0.475299
0,0.629239
0,0.405958
0,0.629239
0,0.569918
0,0.604289
0,0.572535
0,0.723541
0,0.629239
0,0.648993
0,0.537425
0,0.653987
0,0.643856
0,0.653987
0,0.48205
0,0.636239
0,0.653987
0,0.577526
0,0.480692
0,0.371305
0,0.609018
0,0.653005
0,0.421069
0,0.328518
0,0.304289
0,0.535321
0,0.535321
0,0.535321
0,0.535321
0,0.535321
0,0.535321
0,0.614694
0,0.642805
0,0.597396
0,0.521014
0,0.521014
1,0.722239
1,0.625454
1,0.683119
1,0.75355
1,0.81439
1,0.648437
1,0.735112
0,0.701977
0,0.689993
0,0.730311
0,0.599149
0,0.507764
0,0.711613
0,0.565962
0,0.640178
0,0.740574
0,0.380331
0,0.385008
0,0.474819
0,0.480229
0,0.462878
0,0.51315
0,0.48702
0,0.626343
0,0.699573
0,0.608581
0,0.744713
0,0.665139
0,0.624838
0,0.606117
0,0.73537
0,0.516432
0,0.67917
0,0.646019
0,0.684777
0,0.634939
0,0.682457
0,0.574595
0,0.588304
0,0.622846
0,0.622846
0,0.622846
0,0.622846
0,0.413578
0,0.622846
0,0.622846
0,0.622846
0,0.508225
0,0.610991
0,0.706096
0,0.378664
0,0.62841
0,0.687476
0,0.635623
0,0.759237
0,0.716895
0,0.624313
0,0.634329
0,0.656934
0,0.547739
0,0.639595
0,0.568987
0,0.558251
0,0.685735
0,0.27926
0,0.685735
0,0.415512
0,0.591781
0,0.609571
0,0.816458
0,0.685735
0,0.735575
0,0.489553
0,0.68219
0,0.425318
0,0.68219
0,0.415624
0,0.658177
0,0.68219
0,0.530355
0,0.688424
0,0.353072
0,0.579518
0,0.63251
0,0.379606
0,0.225714
0,0.281168
0,0.555912
0,0.555912
0,0.555912
0,0.555912
0,0.555912
0,0.555912
0,0.66314
0,0.663002
0,0.78005
0,0.637805
0,0.637805
1,0.752767
1,0.738029
1,0.702433
1,0.736155
1,0.675559
1,0.668932
0,0.670283
0,0.705131
0,0.683925
0,0.628096
0,0.448248
0,0.749777
0,0.57135
0,0.64002
0,0.677642
0,0.300862
0,0.445201
0,0.476204
0,0.423327
0,0.422979
0,0.507282
0,0.466516
0,0.599125
0,0.665869
0,0.602991
0,0.670121
0,0.666112
0,0.578311
0,0.571274
0,0.64979
0,0.568291
0,0.667633
0,0.64747
0,0.63309
0,0.618237
0,0.662172
0,0.605313
0,0.638279
0,0.680008
0,0.680008
0,0.680008
0,0.680008
0,0.332855
0,0.680008
0,0.680008
0,0.680008
0,0.626241
0,0.564111
0,0.699561
0,0.437078
0,0.628282
0,0.659926
0,0.702082
0,0.759384
0,0.668727
0,0.678268
0,0.709459
0,0.751679
0,0.60421
0,0.673386
0,0.456416
0,0.732609
0,0.612272
0,0.389272
0,0.612272
0,0.39115
0,0.553909
0,0.593796
0,0.783297
0,0.612272
0,0.654942
0,0.355784
0,0.70764
0,0.484542
0,0.70764
0,0.451156
0,0.714378
0,0.70764
0,0.587422
0,0.638738
0,0.408258
0,0.559055
0,0.642251
0,0.387628
0,0.100697
0,0.182126
0,0.634034
0,0.634034
0,0.634034
0,0.634034
0,0.634034
0,0.634034
0,0.602766
0,0.648994
0,0.739644
0,0.679814
0,0.679814
1,0.761962
1,0.603553
1,0.655153
1,0.626857
1,0.65289
0,0.734375
0,0.695972
0,0.693841
0,0.71074
0,0.658859
0,0.747009
0,0.633548
0,0.733299
0,0.702308
0,0.518793
0,0.55911
0,0.613314
0,0.567867
0,0.507247
0,0.62069
0,0.481486
0,0.6186
0,0.721502
0,0.641672
0,0.663494
0,0.732305
0,0.67601
0,0.656566
0,0.66059
0,0.628244
0,0.588007
0,0.697694
0,0.641785
0,0.606889
0,0.640268
0,0.595229
0,0.558339
0,0.638582
0,0.638582
0,0.638582
0,0.638582
0,0.506441
0,0.638582
0,0.638582
0,0.638582
0,0.55273
0,0.647022
0,0.677582
0,0.532785
0,0.724472
0,0.597545
0,0.714404
0,0.734498
0,0.693595
0,0.539907
0,0.604488
0,0.717965
0,0.650942
0,0.601294
0,0.600852
0,0.716565
0,0.667613
0,0.532682
0,0.667613
0,0.433192
0,0.659332
0,0.664216
0,0.72148
0,0.667613
0,0.598773
0,0.457774
0,0.750559
0,0.595228
0,0.750559
0,0.534168
0,0.782673
0,0.750559
0,0.683172
0,0.520389
0,0.509495
0,0.626139
