0,0.0967108
0,0.051081
0,0.103704
0,0.0405145
0,0.129938
0,0.0342074
0,0.0701238
0,0.06191
0,0.0184712
0,-0.0406492
0,0.0174525
0,0.0623133
0,0.025351
0,0.0228773
0,-0.0231871
0,0.0649906
0,0.0368355
0,-0.0664551
0,-0.000117438
0,-0.021487
0,-0.0202872
0,-0.0446621
0,0.0190881
0,-0.0546658
0,0.252916
0,0.197693
0,0.110953
0,0.132865
0,0.136065
0,0.148773
0,0.175998
0,0.152143
0,-0.0843424
0,-0.0293547
0,0.0681533
0,-0.0796367
0,-0.0188784
0,0.130677
0,0.012023
0,0.0027426
0,0.216791
0,0.216791
0,0.216791
0,0.216791
0,0.125727
0,0.216791
0,0.216791
0,0.216791
0,0.0132782
0,-0.0186043
0,0.021856
0,0.00779913
0,-0.0169689
0,-0.0111506
0,-0.0273083
0,-0.0523286
0,-0.14487
0,-0.0864783
0,-0.122084
0,-0.113314
0,-0.133703
0,-0.16061
0,-0.11346
0,-0.147512
0,0.216258
0,0.192577
0,0.216258
0,0.18445
0,0.210955
0,0.145303
0,0.195202
0,0.216258
0,-0.027464
0,-0.00519658
0,-0.0497816
0,-0.027899
0,-0.0497816
0,-0.0212249
0,-0.0625969
0,-0.0497816
0,0.027939
0,0.0887049
0,0.0834115
0,0.0246061
0,0.102418
0,0.0574136
0,0.037609
0,0.0800581
0,0.0408908
0,0.0408908
0,0.0408908
0,0.0408908
0,0.0408908
0,0.0408908
0,0.0765506
0,0.117707
0,0.0237433
0,-0.011449
0,-0.011449
1,0.712225
1,0.793439
1,0.704669
1,0.892004
1,0.790635
1,0.744392
1,0.850745
0,0.0708752
0,0.0646547
0,0.0252444
0,0.0334779
0,0.0134963
0,0.028954
0,-0.021593
0,0.0489269
0,-0.0435885
0,-0.0634258
0,-0.0771869
0,-0.0275715
0,0.00713018
0,-0.0496637
0,0.0248641
0,-0.0194141
0,-0.0706733
0,-0.104628
0,-0.0994477
0,-0.173669
0,-0.0769204
0,-0.133349
0,-0.086063
0,-0.0627015
0,-0.040793
0,-0.046525
0,0.0709478
0,0.074322
0,0.00593165
0,0.0188091
0,-0.061344
0,-0.0256868
0,0.0713207
0,0.0713207
0,0.0713207
0,0.0713207
0,0.0126437
0,0.0713207
0,0.0713207
0,0.0713207
0,-0.079476
0,-0.054532
0,0.0331414
0,-0.0731503
0,-0.024213
0,-0.0906564
0,-0.0773416
0,-0.0332332
0,-0.148277
0,-0.160723
0,-0.200727
0,-0.189746
0,-0.154893
0,-0.173654
0,-0.0539823
0,-0.163171
0,0.0900934
0,0.0328171
0,0.0900934
0,0.0618136
0,0.0528073
0,0.123264
0,0.13994
0,0.0900934
0,0.0634409
0,0.0218908
0,0.00802902
0,0.0548491
0,0.00802902
0,0.00340288
0,-0.000592641
0,0.00802902
0,-0.0750176
0,-0.0301637
0,-0.00833695
0,-0.0436113
0,-0.0184511
0,-0.0260442
0,-0.0734591
0,-0.0489625
0,-0.0424253
0,-0.0424253
0,-0.0424253
0,-0.0424253
0,-0.0424253
0,-0.0424253
0,-0.0827824
0,-0.0582296
0,-0.0306413
0,-0.154585
0,-0.154585
1,0.675409
1,0.553921
1,0.70771
1,0.636359
1,0.625645
1,0.709732
0,0.0357189
0,0.0533303
0,-0.0312041
0,-0.00216428
0,-0.0182883
0,0.039775
0,-0.0626543
0,0.00378463
0,-0.00933278
0,-0.00847802
0,0.0177767
0,0.0111996
0,0.073564
0,0.0285142
0,0.0947127
0,0.0374626
0,-0.044198
0,-0.0484582
0,-0.0713939
0,-0.0852992
0,-0.0300649
0,-0.0473581
0,-0.0642997
0,-0.0434054
0,-0.180047
0,-0.135175
0,-0.0952762
0,-0.0936497
0,-0.162779
0,-0.123896
0,-0.149255
0,-0.115963
0,0.0795897
0,0.0795897
0,0.0795897
0,0.0795897
0,0.0327712
0,0.0795897
0,0.0795897
0,0.0795897
0,-0.0365196
0,-0.0193626
0,0.0688764
0,-0.0361271
0,-0.019642
0,-0.0313162
0,-0.02795
0,-0.00936411
0,-0.142745
0,-0.149902
0,-0.196065
0,-0.165348
0,-0.166081
0,-0.12786
0,-0.0649079
0,-0.108359
0,0.0836567
0,0.045691
0,0.0836567
0,0.0676912
0,0.0990456
0,0.0890445
0,0.111104
0,0.0836567
0,0.103655
0,0.0909636
0,0.0510408
0,0.0706886
0,0.0510408
0,0.0464472
0,0.0495488
0,0.0510408
0,-0.120076
0,-0.11571
0,-0.0951351
0,-0.0516718
0,-0.0710161
0,-0.113841
0,-0.1347
0,-0.113069
0,-0.0293283
0,-0.0293283
0,-0.0293283
0,-0.0293283
0,-0.0293283
0,-0.0293283
0,-0.0389224
0,-0.0318432
0,-0.00632969
0,-0.104211
0,-0.104211
1,0.671585
1,0.775769
1,0.694917
1,0.641338
1,0.766627
0,0.106407
0,0.0717398
0,0.0102761
0,0.0270371
0,0.0101213
0,0.021599
0,-0.0338152
0,0.0505723
0,-0.0187012
0,-0.0363439
0,-0.0853555
0,0.00695228
0,0.0336495
0,-0.0531685
0,0.0250362
0,-0.0227884
0,0.0250575
0,-0.0133901
0,0.000792775
0,-0.0442255
0,0.00953898
0,-0.0102438
0,0.00695013
0,0.0317216
0,-0.033937
0,-0.0415752
0,0.0840369
0,0.0663132
0,0.00483825
0,0.0960542
0,-0.0297287
0,-0.00480304
0,0.0468914
0,0.0468914
0,0.0468914
0,0.0468914
0,0.0203901
0,0.0468914
0,0.0468914
0,0.0468914
0,-0.0731179
0,-0.0569241
0,0.0317674
0,-0.0752459
0,-0.0465433
0,-0.0685661
0,-0.0637289
0,-0.0517062
0,-0.128593
0,-0.151314
0,-0.175493
